PlayerID,Age,Gender,Location,Platform,GameGenre,PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes,InGamePurchases,GameDifficulty,EngagementLevel
1154,17,Female,France,Console,Strategy,7.593470259402064,2,48.582637767536944,5.533748429236089,3,Low
1155,41,Male,Brazil,Console,Sports,17.32808735092607,5,47.96901215202892,8.218096354209179,5,Medium
1156,36,Male,Japan,Mobile,Strategy,9.075797732888635,4,38.973684757973516,6.8558629405737115,1,Low
1157,22,Male,Canada,PC,Simulation,16.451355196005682,5,54.93050882622906,0.38671484141114437,4,Low
1158,46,Male,Canada,PC,Sports,11.542914558262083,4,53.05318502395513,3.09827969681228,5,Low
1159,35,Female,Germany,Console,RPG,6.754696303355672,7,37.55134306034392,0.4101168946816825,2,Low
1160,25,Male,UK,Mobile,Simulation,2.005324366507824,2,66.21781238793805,4.83601683362251,1,Low
1161,13,Male,UK,PC,Sports,44.48258808149074,4,56.21220853754538,0.400801130796061,2,Low
1162,46,Female,France,PC,Puzzle,0.22877074696033725,2,76.46950235210596,0.24813030858962742,1,Low
1163,16,Male,Brazil,Mobile,Action,0.1,6,43.67142820891033,1.8266193661470964,2,Low
1164,14,Female,Australia,PC,Strategy,35.06590466149796,10,38.564709566750004,13.970641610497834,5,Medium
1165,36,Male,Germany,Mobile,Strategy,114.96058357228787,2,40.83067894402554,6.189312028447173,1,Medium
1166,47,Female,Australia,Mobile,Strategy,25.9732042608502,3,68.56633754866218,0.02017054848203409,4,Low
1167,39,Male,Canada,Mobile,Sports,0.3078336929431476,7,42.02605933562318,1.675461969535208,5,Low
1168,32,Male,Japan,PC,Simulation,5.1415113794720755,1,43.24712423765246,0.08826396611647302,1,Low
1169,32,Male,France,PC,Action,71.3847719806378,11,84.21946246197146,1.742902828303825,2,Medium
1170,34,Female,Japan,PC,Strategy,33.06824032748604,4,18.1104278888273,5.7837316281865805,3,Low
1171,34,Male,Australia,PC,Simulation,16.731108065875155,4,52.1364025395601,7.130972896380591,1,Low
1172,30,Male,France,Mobile,RPG,5.406294158488484,6,43.770885049745985,8.15095405280478,5,Medium
1173,28,Female,USA,Mobile,Puzzle,0.2894891456702162,4,39.9878208553121,12.039177894459698,2,Low
1174,27,Female,Japan,PC,RPG,0.42164295246899935,3,25.932747415817254,2.276901250527804,5,Low
1175,21,Female,Germany,PC,Action,18.934012395534182,5,31.721612000386752,9.924211416449971,2,Low
1176,25,Other,Japan,PC,Strategy,0.4414743630253917,5,36.83818605742576,6.503680230436936,5,Low
1177,14,Male,Japan,VR,RPG,101.12356179849122,7,54.91481025097674,3.8583103080365415,1,Medium
1178,27,Male,France,Mobile,Puzzle,4.051722059091276,5,62.04882225187863,15.464604704959095,1,Low
1179,20,Female,Canada,Console,Simulation,24.806330290083793,5,9.423810321696756,14.757709346904369,1,Low
1180,19,Female,Australia,Console,Simulation,3.369786607007073,6,20.968700882564825,11.39455186638304,2,Low
1181,29,Male,USA,Mobile,RPG,15.534637989345743,2,55.957777223564165,1.1296579343339292,4,Low
1182,39,Male,Japan,Mobile,Strategy,1.6809254752960878,5,57.6451838679359,1.1652545179598808,5,Low
1183,35,Female,Brazil,PC,Puzzle,29.115326192624877,5,15.726804082186124,11.563326223427248,4,Medium
1184,15,Male,Australia,Mobile,Action,17.585732872625638,5,62.485774141355066,2.5367678823615996,4,Low
1185,20,Male,Brazil,PC,Strategy,1.8021420412350095,5,44.72057212668904,7.983700860113299,4,Low
1186,35,Male,Australia,Console,Sports,37.75477443063019,5,59.94143806563126,5.806811967888024,3,Medium
1187,20,Male,Brazil,PC,RPG,15.838084931314235,3,27.965257884483655,7.184924289741708,5,Low
1188,26,Female,Canada,Console,Sports,50.91666539742252,3,17.199525568539393,0.13312578687172133,3,Low
1189,32,Male,UK,PC,RPG,49.68774537653995,4,38.826926865537686,2.810218442253576,5,Medium
1190,20,Female,USA,Console,Action,50.641924861712,1,39.71448794300281,9.727823745434693,3,Low
1191,28,Male,USA,PC,Strategy,1.6195422195240352,6,38.59644156516536,3.3659938414973354,5,Low
1192,17,Male,Brazil,Mobile,Puzzle,2.578446596799723,1,37.19605391243862,5.858075347954291,1,Low
1193,23,Female,Brazil,Mobile,Strategy,87.97256925678305,1,78.85778429721088,7.051949770175662,4,Medium
1194,30,Male,Brazil,PC,RPG,13.373026240056276,3,11.003869530509796,0.643477695466289,2,Low
1195,15,Male,Australia,Mobile,Simulation,5.441793439649612,4,28.10251898704298,0.8465068519712289,4,Low
1196,31,Male,France,Console,Sports,29.364365746736073,2,36.62832602590515,6.446811447213642,5,Low
1197,27,Male,Japan,PC,Puzzle,6.138255283665334,3,45.47970130821813,0.2805800516440823,2,Low
1198,32,Male,UK,Console,Puzzle,25.981477241323184,4,59.22027798535268,2.091956350706603,4,Low
1199,29,Female,Brazil,Mobile,Strategy,36.31519710477138,5,62.3072376855194,12.510280042235198,5,Medium
1200,38,Female,France,Console,Strategy,30.673939092540575,4,66.53047222893103,4.270757968291491,4,Medium
1201,29,Female,Germany,PC,RPG,6.405422356759094,4,54.6290856762385,12.066385195373764,5,Medium
1202,24,Male,Canada,Mobile,Simulation,10.270537847490491,5,10.39958343054311,1.851091581559342,3,Low
1203,28,Male,Canada,Console,Sports,10.663163081326312,6,11.712642607108535,5.0616189901244155,3,Low
1204,32,Male,France,Mobile,Simulation,13.516871822224317,4,67.94579944339424,1.6895657779257458,1,Low
1205,28,Male,Australia,Mobile,Puzzle,3.6633867581398505,2,66.65253035361133,0.5889752891986728,2,Low
1206,28,Male,Canada,PC,Simulation,12.046762326960955,5,57.72042145889931,23.38618596203525,3,Medium
1207,22,Male,Japan,PC,RPG,14.298982115450373,5,28.594602911592176,0.9693326176925974,5,Low
1208,22,Other,Canada,Mobile,Simulation,15.173307482522514,3,38.549570931178025,1.0442469742427454,4,Low
1209,16,Male,Japan,Mobile,Sports,34.28490828558493,3,37.02271097038232,9.223218634677231,1,Low
1210,41,Male,Germany,Mobile,Puzzle,14.568628173687069,3,24.505373459970773,8.103429304827387,4,Low
1211,18,Female,Brazil,PC,Action,5.2476672783532425,2,50.180972678638504,19.045045690472946,4,Low
1212,22,Male,UK,Mobile,Puzzle,21.761088684184035,3,88.1093929592327,0.37223869404714593,2,Low
1213,22,Female,USA,PC,Action,31.921960127664132,5,35.08745689782604,0.49427302913372445,4,Low
1214,35,Female,France,Mobile,Sports,7.694777750237645,5,70.93548599524888,2.97750769665357,2,Low
1215,25,Female,France,Console,Puzzle,20.729992658523123,1,27.29320568057708,4.4793462779917546,5,Low
1216,37,Male,Japan,Console,Puzzle,3.178460894742852,4,14.266737894297986,0.19385582239275317,4,Low
1217,22,Female,Germany,PC,Puzzle,8.3687670961354,1,64.74991484922582,0.862191562837185,4,Low
1218,30,Male,Germany,Console,Puzzle,47.98719138807059,5,40.62371780864392,6.0757664133800375,4,Medium
1219,21,Female,Australia,Mobile,RPG,48.451748500936674,6,70.42497512222732,5.52123728555882,5,Medium
1220,45,Male,USA,Mobile,Strategy,17.128602330518238,4,74.41786906392754,0.46982953844780073,3,Low
1221,18,Male,Brazil,PC,Puzzle,24.23683774782218,1,39.431840713276785,13.416752712441022,3,Low
1222,30,Male,UK,Mobile,RPG,38.485084929009595,5,71.86032473646569,1.4702703531324313,5,Medium
1223,33,Male,France,PC,Sports,63.66688494923451,4,27.478902248509613,10.912053327299116,1,Low
1224,31,Female,Japan,Mobile,Puzzle,13.462438239033814,2,27.164017363788698,12.818981199412956,1,Low
1225,26,Female,Germany,PC,Simulation,16.491363991849894,4,66.44548858499962,3.3674062501664426,2,Low
1226,26,Female,Brazil,PC,Puzzle,10.74481457369833,2,14.04385367087066,2.6548568739170686,5,Low
1227,28,Male,France,PC,Puzzle,1.494081640130334,5,44.9688225954431,1.6295999139058357,1,Low
1228,26,Female,Japan,PC,Action,10.99144936248223,5,69.99306887816908,8.235231598239565,2,Low
1229,35,Male,Canada,PC,Simulation,31.272790992762648,4,71.33581029227317,1.0944417005674107,4,Medium
1230,45,Female,Brazil,Mobile,Puzzle,32.68337405919648,5,36.34664401301342,4.865953411363242,4,Medium
1231,23,Female,France,PC,Puzzle,44.58243928432685,2,65.18461169056614,4.1866358970944075,1,Low
1232,17,Male,UK,Mobile,Puzzle,1.056767752295775,10,22.541378130806862,1.4310490346989706,2,Low
1233,27,Female,Brazil,PC,RPG,14.979735435522088,3,31.65260601962811,20.386602672009175,2,Low
1234,48,Male,Japan,Console,Sports,2.2728832310785445,1,49.608190708900246,9.36455036639418,3,Low
1235,21,Male,UK,Console,Action,4.481434217564856,7,52.55502226456758,0.10371032018749567,1,Low
1236,41,Male,France,PC,Puzzle,46.09504927704758,3,24.045461982306968,2.74309112650523,3,Low
1237,41,Male,Canada,Mobile,Sports,13.735004035734663,1,82.24553310757238,2.223410143562819,5,Low
1238,23,Female,UK,PC,Action,28.421436620891768,7,7.450743274306781,10.719762049415102,2,Low
1239,32,Male,Germany,Console,Action,1.3310051262221758,4,46.084077599104894,1.5359930925827685,3,Low
1240,41,Male,Japan,Mobile,Action,10.785410900154142,2,48.918149900094434,32.34960349644921,2,Medium
1241,24,Male,France,PC,Puzzle,22.431904532564786,4,10.060806695110742,1.1162152409475914,5,Low
1242,26,Female,Canada,PC,RPG,2.863704973550795,5,71.48258803581345,1.3978062564433538,3,Low
1243,23,Female,Germany,PC,Puzzle,7.8850999105541035,4,30.190472029891957,5.484293471964285,5,Low
1244,19,Female,France,PC,Puzzle,1.3345047122945017,4,46.9691037774637,0.8780618091223612,2,Low
1245,22,Female,Brazil,Mobile,Sports,21.073157481470503,1,51.560765953468106,10.982223656325472,2,Low
1246,18,Male,Australia,Mobile,Strategy,70.73433547797721,3,15.914840837030056,0.5822711162439248,4,Low
1247,28,Male,Canada,PC,Strategy,35.09453347291613,4,23.55723428735892,20.46695094147512,2,Low
1248,21,Male,Germany,PC,Strategy,73.47833259787544,3,76.26055654510233,10.382953194038919,4,Medium
1249,29,Male,UK,PC,Sports,37.36479396420968,4,43.683367151080056,9.15218465483685,5,Medium
1250,15,Female,France,PC,Simulation,38.6474567344377,1,5.0,2.6146372436869236,1,Low
1251,30,Male,France,Console,Sports,17.216041785734756,5,38.96156699873556,3.604047985796146,5,Low
1252,34,Female,UK,PC,Action,14.606695393016535,3,44.3419621791955,3.047320656150414,4,Low
1253,13,Male,Australia,Mobile,Puzzle,10.426082184435186,7,49.38741296075823,21.880989953048985,1,Medium
1254,30,Male,USA,PC,Simulation,34.08540258466565,3,5.022445277361797,0.17723411216676777,4,Low
1255,37,Male,Germany,PC,Action,4.019512027843183,3,44.41382757497577,2.4039800893934644,2,Low
1256,18,Female,UK,Mobile,Puzzle,1.1573479902598363,6,28.346958503348727,17.271143100596873,4,Medium
1257,41,Female,Brazil,Mobile,Puzzle,59.08943541476628,4,49.42069086024932,2.3053400770895713,1,Low
1258,31,Female,France,Mobile,Action,0.1,2,55.12672009270973,2.5406739723488565,4,Low
1259,22,Male,Brazil,Mobile,Sports,75.29735347262589,3,52.99988259119594,4.9888699910051475,3,Medium
1260,27,Other,Germany,Mobile,Strategy,26.101910677036628,7,73.07946512622775,11.890251778356799,3,Medium
1261,32,Male,Australia,PC,Simulation,7.96479308461209,1,88.8114026852557,1.7443996294093211,5,Low
1262,28,Male,Germany,Mobile,Puzzle,23.93463786796646,6,22.327929614057858,14.744758737221694,5,Medium
1263,32,Other,Brazil,Mobile,RPG,34.06125755057849,7,37.36039299715806,1.6603415589163126,1,Low
1264,20,Male,Brazil,PC,Puzzle,5.630343782083463,6,59.86123487038536,8.447669881258292,4,Medium
1265,29,Female,USA,Mobile,Strategy,29.471556952413533,5,42.46407771641056,1.6137017122208765,2,Low
1266,16,Male,France,PC,Puzzle,32.630564841379226,8,5.0,0.3789203952266188,1,Low
1267,27,Male,Canada,PC,RPG,5.736438985951454,3,41.149065787969896,8.364619520854381,1,Low
1268,20,Female,USA,Mobile,Sports,0.8566125924294534,2,69.68293974923924,2.9898794876088224,1,Low
1269,22,Male,USA,Console,Puzzle,4.566194575116137,3,17.105171153473773,2.477624243925092,5,Low
1270,37,Female,Canada,Console,Simulation,4.479037780857661,3,49.41009026553485,2.8095681477111474,1,Low
1271,36,Male,Canada,PC,Sports,1.3493190601709109,3,6.8527706746940495,4.728292424615207,4,Low
1272,32,Female,Australia,Mobile,RPG,25.8930824850719,3,62.400592837986125,1.523757686900825,1,Low
1273,19,Male,Australia,Mobile,Action,9.559907146778622,5,49.83128562374163,1.3542855946852033,2,Low
1274,25,Male,USA,PC,Puzzle,43.149993423974884,1,33.63832442894613,3.302811597361658,1,Low
1275,37,Male,Germany,Console,Sports,5.811621561288423,4,36.641009375306865,0.18141867262503036,5,Low
1276,29,Male,UK,Mobile,Puzzle,12.074620002252132,2,15.018638575652325,5.147988587279907,5,Low
1277,46,Female,UK,Console,Simulation,20.37851202780545,3,65.15264132401306,8.653625101637473,2,Low
1278,31,Male,USA,PC,Puzzle,41.98716329590002,4,29.012984164856526,6.499056798813957,1,Low
1279,29,Male,Germany,PC,Sports,14.87286224248849,8,55.005975380555526,3.1678153860152998,1,Low
1280,25,Male,Canada,Console,Strategy,9.352916311482359,2,25.761792522466948,4.166534636365614,1,Low
1281,29,Male,Japan,Mobile,Sports,40.35039058314925,4,88.96805532982006,0.13264800135506535,5,Medium
1282,26,Female,USA,Console,RPG,7.42841764815882,4,76.19329476661933,12.172233451681144,1,Low
1283,33,Other,France,PC,Sports,1.655107832224099,6,86.47489230959293,4.082934672348256,5,Medium
1284,35,Male,Germany,Mobile,Simulation,11.777260750035,5,88.81058459116625,1.9019782667821747,5,Medium
1285,21,Female,France,Mobile,Sports,30.751026575285003,2,32.30958280514408,1.7377430809143783,4,Low
1286,17,Male,France,PC,Sports,0.6252902569048929,4,27.317374622701045,5.38902267986622,3,Low
1287,13,Male,USA,Mobile,Simulation,17.632098264155143,5,85.52269041191359,4.389304909677869,5,Medium
1288,32,Female,Germany,Mobile,Sports,18.050914994889183,2,42.17858055932706,1.0403054359783892,3,Low
1289,19,Male,France,PC,Simulation,52.772842076335316,4,61.66435875559838,2.637478307652449,4,Medium
1290,13,Female,Australia,PC,RPG,6.750470660854485,7,32.58637435454634,5.63785844552899,3,Low
1291,31,Female,Brazil,Mobile,Simulation,6.537791120228115,3,32.915338166413974,1.766650818191517,3,Low
1292,47,Male,Australia,Mobile,RPG,11.613650630627394,2,61.59916663603351,3.5593729707682837,2,Low
1293,27,Female,Germany,Console,RPG,8.829564348459456,5,5.602524324708334,1.471045107840681,2,Low
1294,34,Female,UK,PC,Simulation,26.662342413861598,3,60.66349949078152,0.37190201428436465,3,Low
1295,28,Male,Brazil,PC,Sports,20.5306002057044,4,55.489475995647155,2.4571233078057397,5,Medium
1296,27,Female,Japan,VR,Puzzle,28.452615112248854,3,34.39691169300157,6.585283299620352,1,Low
1297,35,Male,France,Console,Strategy,34.30061256748753,3,45.48366492112891,1.2030410728981291,1,Low
1298,25,Other,France,PC,Puzzle,51.27409715433215,8,48.61709064578979,7.0223611783089055,4,Medium
1299,30,Female,Germany,Console,Simulation,11.275273181890984,4,49.740553043938505,5.5356271567754245,5,Low
1300,30,Male,Australia,PC,Sports,83.5946368472723,4,58.80286115948844,3.5399882254687705,3,Medium
1301,22,Male,Japan,PC,RPG,4.858274324539112,5,28.70035018786311,17.78148565014905,2,Low
1302,35,Female,UK,PC,Action,25.060821479575267,2,98.95451262188433,10.745653802084888,1,Low
1303,26,Male,France,PC,Strategy,15.271792785556288,3,40.88811904001974,4.141127071204941,3,Low
1304,21,Male,USA,Console,Puzzle,33.95452150352652,2,42.386115754699894,4.079737500652217,1,Low
1305,32,Male,Australia,Mobile,Sports,12.954702720395128,1,83.89378537772595,1.6270671642930905,2,Low
1306,20,Male,Germany,VR,Strategy,30.6438563220234,5,8.419057394865575,12.6410597218939,2,Low
1307,28,Male,Germany,Mobile,Action,53.23346310830301,3,83.6851249551125,11.313387745667693,5,Medium
1308,27,Male,Australia,Mobile,Action,26.357338194181462,5,46.86920216121688,6.7750817412666695,3,Low
1309,36,Male,France,Mobile,Action,29.930604727131325,4,34.396470874924695,0.6841530881876459,3,Low
1310,31,Female,UK,VR,Puzzle,1.3907625007671667,6,22.606953202814765,6.081002191109784,4,Low
1311,27,Male,France,Mobile,Simulation,4.587198213841402,7,19.617965565360336,1.4592132718989845,4,Low
1312,34,Male,Australia,Console,Strategy,73.22819685121124,4,38.163528690786215,1.046263601805349,2,Low
1313,39,Male,Brazil,Console,Simulation,23.63033699699388,5,50.5596655407122,7.119185577441347,5,Medium
1314,32,Male,Canada,PC,Action,16.48558415637652,1,57.449930789464254,16.06110735223766,3,Low
1315,28,Male,France,Mobile,Sports,9.144950654527568,2,50.32032365153437,0.5765252451058682,5,Low
1316,17,Male,Japan,Console,Action,0.9080870753441544,4,34.79584392228581,0.8954901280033378,2,Low
1317,19,Male,Brazil,VR,Simulation,9.213296493715736,9,71.79024953824931,1.237402077360536,2,Low
1318,25,Female,Australia,PC,Action,13.81950574814942,3,98.47606214974816,16.472184413819978,4,Medium
1319,23,Female,Brazil,Mobile,Action,4.7514304490818775,4,74.89249972076792,5.960193061546748,4,Low
1320,26,Female,Japan,Mobile,Simulation,3.8023200851706376,7,37.81417817940539,5.6704920857787435,3,Low
1321,28,Female,Brazil,PC,Simulation,14.202471404004962,3,55.0415746683602,3.5162582977804817,5,Low
1322,32,Female,Brazil,Mobile,Sports,17.633160339933543,5,56.32349671496822,3.8565792085321595,2,Low
1323,27,Male,Australia,PC,Simulation,5.486577000525981,1,77.07352818179314,1.7136717847423748,4,Low
1324,31,Female,Canada,PC,Sports,17.705023367697848,2,38.236384653873266,0.8394196285939637,5,Low
1325,28,Male,Japan,Mobile,RPG,46.119810472788586,1,25.701651312602326,7.576902368056535,2,Low
1326,13,Female,Japan,Mobile,RPG,12.81767094687993,5,67.6770258300179,3.1809311171574093,5,Medium
1327,20,Female,USA,Mobile,Simulation,38.95285672803396,2,53.12754189971192,1.478629626058079,1,Low
1328,26,Male,Germany,Mobile,Action,52.420423732025014,6,22.824773735265204,5.008985487343352,1,Low
1329,18,Male,Japan,PC,Strategy,1.9388989427878731,3,59.11147318029858,1.1751902439372601,4,Low
1330,32,Male,Germany,PC,Action,2.0143502145039833,5,81.76510922523508,3.3547403034198,1,Low
1331,40,Female,Australia,PC,Simulation,12.926958334077748,4,31.12480922937063,1.0549639626713305,2,Low
1332,37,Female,UK,PC,Sports,17.73961223616039,2,27.17996830611821,7.128740380127355,4,Low
1333,26,Female,France,Mobile,Action,11.098457593779605,3,45.60127503394484,1.9342121988293461,5,Low
1334,39,Male,USA,Console,RPG,7.9038838130913,3,58.605989890791605,2.9142848338936185,3,Low
1335,29,Female,Australia,PC,Puzzle,20.488330020148616,1,43.50173336471478,7.03006215617174,1,Low
1336,25,Male,Canada,PC,Simulation,0.1,5,67.68850551595818,5.388115964770717,1,Low
1337,23,Female,UK,Mobile,Action,68.886240585924,2,50.21414581549026,2.5516555400766787,4,Medium
1338,25,Male,Brazil,PC,Puzzle,5.281370610973914,5,65.23307340457922,0.3683834040809239,2,Low
1339,24,Male,USA,VR,Action,49.802107254104335,3,30.583505742074323,12.730102781260538,1,Low
1340,29,Male,USA,Mobile,Sports,2.3085479989472244,4,20.445567978563936,0.039783736654491586,5,Low
1341,29,Female,Australia,PC,Sports,5.43846283946086,3,38.199326156128606,6.632475433700443,2,Low
1342,28,Other,Canada,PC,Sports,5.354287243298028,5,18.071066589433556,14.538972548721631,1,Low
1343,31,Male,Canada,Mobile,Puzzle,111.2087350633712,6,53.18648948870235,1.8312536135068405,1,Medium
1344,37,Male,Germany,PC,Strategy,0.1,7,5.0,0.39219938775424124,5,Low
1345,35,Female,France,PC,Puzzle,20.412935560469517,4,35.945455706947314,1.4353780853925682,1,Low
1346,16,Male,Australia,PC,Simulation,40.756256304053586,3,39.28085119109162,1.8801501629076993,2,Low
1347,13,Female,UK,Console,Simulation,22.31152659760374,1,24.06727038768269,3.001201999305801,3,Low
1348,35,Male,France,Mobile,RPG,9.011356858022172,1,38.87292622305799,3.724719761867049,3,Low
1349,17,Male,UK,PC,RPG,63.549574012743705,3,45.08543161401296,6.460929049181734,1,Low
1350,26,Female,USA,Mobile,Simulation,44.796103831886604,4,70.3846558755847,11.558895873121033,4,Medium
1351,18,Female,Japan,Mobile,Action,11.381631154965582,6,24.18528109923418,3.1255138931705524,2,Low
1352,13,Male,Japan,Mobile,Simulation,17.034817307167145,2,52.14674582348182,6.858574508995803,3,Low
1353,32,Male,Australia,PC,Strategy,68.54211516010042,4,56.11517557714347,0.680238094046366,4,Medium
1354,34,Female,Canada,Mobile,RPG,80.98019226762429,4,44.57662897659418,1.9933154597625946,3,Medium
1355,23,Male,Canada,VR,RPG,11.95031470980764,4,35.03916607611223,0.6282652570598034,4,Low
1356,13,Female,Brazil,PC,Puzzle,37.592154883295386,5,22.22016270872013,5.884077730853335,1,Low
1357,23,Male,USA,PC,RPG,7.1901569694955185,3,82.97130917368003,11.910596902444514,4,Medium
1358,31,Male,USA,PC,Simulation,9.2983436771749,1,46.45281005296922,10.99374474986785,1,Low
1359,16,Female,UK,PC,RPG,3.6022052619054348,4,38.68888020224779,1.9759529816739114,4,Low
1360,29,Female,USA,PC,RPG,4.693814095818169,6,87.43100183085986,1.3342981305693005,4,Medium
1361,27,Male,Brazil,Console,Puzzle,21.393110377051517,4,49.44573171991822,1.601372678137552,4,Low
1362,32,Female,Australia,Console,Simulation,14.298926005117048,10,95.86995524766903,1.6937164177118698,2,Medium
1363,28,Male,UK,PC,Action,5.256715888671159,2,16.67362308870576,0.4291281659220334,3,Low
1364,20,Male,France,Mobile,RPG,10.313735613393376,6,40.257222665377085,0.715566561626019,4,Low
1365,37,Other,Canada,Mobile,RPG,9.342027612567975,9,17.59961506193877,1.2070700184864473,1,Low
1366,26,Female,Canada,Mobile,RPG,87.41810143974496,3,42.557534397246584,0.041012759443176186,4,Medium
1367,27,Female,Japan,Mobile,Strategy,38.42358704592139,7,42.46184152324669,0.24190872169247446,2,Low
1368,20,Male,Japan,PC,Simulation,9.819359743442108,3,35.839361591633946,5.995760161471962,2,Low
1369,24,Male,Brazil,Mobile,RPG,49.04876880100482,3,46.0777721364514,4.829030044699921,2,Low
1370,20,Male,Australia,Mobile,Strategy,8.390329099210513,5,36.814057541662706,14.540644742456985,4,Medium
1371,26,Male,Canada,Console,Action,22.046474113362088,3,42.79253327043134,2.568792305142773,4,Low
1372,41,Female,Brazil,Console,Action,68.01394814267255,5,29.884155503504893,2.9379185293471095,4,Medium
1373,17,Male,Australia,PC,Puzzle,9.89507160842316,3,73.85642949502942,0.35069150309382713,3,Low
1374,15,Female,France,PC,Puzzle,22.78149727480384,1,22.825011831282115,0.8258512726618985,4,Low
1375,39,Male,France,Console,Puzzle,7.0173741151475335,4,49.247274920576984,5.881907974710008,5,Low
1376,26,Male,Germany,Mobile,Strategy,6.193436780150084,5,21.147096742616466,1.3396569288589124,2,Low
1377,22,Male,UK,Console,Action,17.073675238601048,5,28.30109901876415,7.420139243272553,4,Low
1378,36,Male,Japan,PC,Puzzle,77.51825599129377,9,30.43470692087203,6.115439659720508,3,Medium
1379,23,Male,UK,Mobile,Sports,12.071024050360926,6,42.36439258152332,6.877017572061099,1,Low
1380,42,Other,Japan,Mobile,Puzzle,55.495653044207536,2,48.50843642826143,5.865320947848031,2,Low
1381,33,Male,Germany,Console,Action,49.15287842504348,3,22.86545817832623,6.149235879087492,4,Low
1382,24,Female,Canada,PC,Sports,5.854230307659304,7,36.72987080547905,3.9571034832103957,4,Low
1383,45,Male,Brazil,PC,Strategy,10.277251515610144,3,25.177091741680805,5.669700946674904,1,Low
1384,23,Other,Australia,Mobile,Sports,20.617342700823194,5,24.29380459990678,3.7346319508887116,3,Low
1385,33,Male,UK,Console,Action,14.598127306744162,1,67.67119264321771,1.1539168755283697,5,Low
1386,30,Female,Japan,Console,RPG,2.017600911939625,2,17.160293278150895,1.2269941586305098,1,Low
1387,38,Male,UK,VR,Sports,101.33786032458914,2,46.493694026395495,2.598513647562432,3,Medium
1388,40,Female,Canada,VR,Action,27.939342355066124,8,78.96146732551844,0.07007587734697213,3,Medium
1389,28,Female,Australia,PC,Puzzle,11.514183225175845,8,69.12316853469994,11.004514790583208,4,Medium
1390,21,Male,USA,PC,RPG,19.255519944776932,5,53.50717070392174,1.5616925074571988,4,Low
1391,31,Male,Japan,PC,Strategy,1.8329399290694655,4,44.67492053888939,0.26456809797543507,2,Low
1392,22,Male,Brazil,PC,Strategy,13.675887244413245,6,59.73284124730592,2.761933974394865,4,Low
1393,44,Female,USA,Console,Simulation,53.42445925556287,3,52.38787803137396,8.453183081125724,4,Medium
1394,29,Male,Germany,Console,Strategy,45.38319164945535,7,73.45251480685148,2.532116181455448,3,Medium
1395,25,Male,Australia,PC,Simulation,8.231097628387827,3,42.32562152956802,1.523687217674782,4,Low
1396,29,Male,France,Mobile,Strategy,15.158743522668365,8,65.02203389190879,3.936216697745924,4,Medium
1397,17,Male,UK,Console,Strategy,23.905780625668626,6,38.48548292500579,4.271047326432948,4,Low
1398,20,Female,Japan,Mobile,Strategy,8.310589696595837,5,82.86992641434102,7.118728730002214,5,Medium
1399,37,Male,Brazil,PC,Simulation,1.34159159054237,4,41.76307169955756,8.04103228883607,5,Low
1400,22,Female,UK,Mobile,Puzzle,14.081803009725418,4,12.621301756239617,6.124411935306766,2,Low
1401,19,Female,Germany,PC,Simulation,18.407769112931593,4,46.554102673917825,0.02274476602844129,1,Low
1402,32,Male,Germany,Mobile,Sports,0.1171745801361348,3,60.29203612713272,0.01040299877311163,3,Low
1403,37,Female,UK,Mobile,Action,2.009126186732501,4,77.57362470999885,18.96009801487656,2,Low
1404,33,Male,Japan,PC,Action,4.645972719941372,1,25.076970483442928,1.534019368555002,3,Low
1405,35,Female,Brazil,VR,Puzzle,8.555818300852563,2,10.111554415609191,1.658869228445562,1,Low
1406,21,Male,Australia,Mobile,Action,15.576333434594776,2,54.934263599012056,6.5883417408853795,1,Low
1407,16,Female,Canada,Mobile,Strategy,6.958351431249384,7,54.31540120538016,4.356416035697654,2,Low
1408,40,Male,Australia,VR,Puzzle,6.464356122661171,4,16.778561469194745,3.11404413545823,5,Low
1409,25,Male,Canada,PC,Action,40.70456529097693,5,38.40804644099978,0.618978681499722,5,Medium
1410,25,Male,Brazil,PC,Simulation,3.134260816139997,3,39.30493241450912,0.4249997315528292,5,Low
1411,38,Male,France,Console,Sports,13.682168397147647,3,61.462400518929456,6.080618051501606,4,Low
1412,32,Female,Australia,PC,RPG,61.077703749032814,4,36.725887282566546,0.665397385389711,4,Medium
1413,31,Male,Brazil,Console,Sports,19.61729169224004,2,36.28978200248372,2.8618232838173157,2,Low
1414,45,Female,UK,PC,Action,25.260694448524788,7,47.292528353972465,6.661419199209635,4,Medium
1415,22,Male,UK,PC,Puzzle,11.285828733965847,4,17.43777485245203,12.832684343923923,3,Low
1416,35,Female,Japan,Mobile,Action,0.4026698497629013,4,83.01563880221198,10.340967620219226,2,Low
1417,28,Male,UK,PC,Simulation,20.77653411801951,4,63.68136399832241,9.976739686292538,2,Low
1418,30,Male,Japan,Console,Sports,19.989332099789575,5,30.964039678054924,2.2197134604827435,1,Low
1419,40,Male,Brazil,Mobile,Simulation,2.340288442733952,1,22.64722807169974,13.098191859274904,1,Low
1420,32,Female,UK,Console,Simulation,12.403872567338453,5,24.196812117031428,5.754725181169476,2,Low
1421,32,Male,Germany,Console,RPG,49.379629346348146,5,56.73482958053591,10.879219741018444,5,Medium
1422,36,Female,USA,PC,Simulation,4.590397538087545,5,24.79238989573858,0.4656479150106299,1,Low
